geo_id,project_id,latitude,longitude,state,district,village,location_name
GEO-001043,LG-001043,27.835762,77.942238,Rajasthan,Jalore,Shivpur (Jalore),Jalore Infrastructure Site 1043
GEO-001044,LG-001044,25.698677,86.598613,Bihar,Darbhanga,Kalyanpur (Darbhanga),Darbhanga Infrastructure Site 1044
GEO-001045,LG-001045,28.018201,76.254559,Rajasthan,Kekri,Shivpur (Kekri),Kekri Infrastructure Site 1045
GEO-001046,LG-001046,34.449192,77.693727,Jammu and Kashmir,Ganderbal,Gopalpur (Ganderbal),Ganderbal Infrastructure Site 1046
GEO-001047,LG-001047,23.616795,82.301587,Chhattisgarh,Baloda Bazar,Haripur (Baloda Bazar),Baloda Bazar Infrastructure Site 1047
GEO-001048,LG-001048,30.225334,75.39918,Punjab,Faridkot,Kishanpur (Faridkot),Faridkot Infrastructure Site 1048
GEO-001049,LG-001049,26.799533,78.936788,Uttar Pradesh,Lucknow,Shivpur (Lucknow),Lucknow Infrastructure Site 1049
GEO-001050,LG-001050,27.615612,82.26557,Uttar Pradesh,Auraiya,Madhavpur (Auraiya),Auraiya Infrastructure Site 1050
GEO-001051,LG-001051,18.160918,79.666251,Telangana,Kumuram Bheem,Shivpur (Kumuram Bheem),Kumuram Bheem Infrastructure Site 1051
GEO-001052,LG-001052,17.81836,80.482661,Telangana,Medak,Devpur (Medak),Medak Infrastructure Site 1052
GEO-001053,LG-001053,26.145029,80.983555,Madhya Pradesh,Morena,Anandpur (Morena),Morena Infrastructure Site 1053
GEO-001054,LG-001054,11.039885,75.211958,Kerala,Thiruvananthapuram,Nandpur (Thiruvananthapuram),Thiruvananthapuram Infrastructure Site 1054
GEO-001055,LG-001055,29.42117,80.803735,Uttar Pradesh,Firozabad,Madhavpur (Firozabad),Firozabad Infrastructure Site 1055
GEO-001056,LG-001056,26.104005,83.713716,Uttar Pradesh,Firozabad,Madhavpur (Firozabad),Firozabad Infrastructure Site 1056
GEO-001057,LG-001057,30.327868,82.201053,Uttar Pradesh,Kheri,Madhavpur (Kheri),Kheri Infrastructure Site 1057
GEO-001058,LG-001058,28.369181,79.657465,Uttar Pradesh,Prayagraj,Kalyanpur (Prayagraj),Prayagraj Infrastructure Site 1058
GEO-001059,LG-001059,21.714826,85.894776,Odisha,Puri,Anandpur (Puri),Puri Infrastructure Site 1059
GEO-001060,LG-001060,17.903815,84.568162,Odisha,Kendrapara,Devpur (Kendrapara),Kendrapara Infrastructure Site 1060
GEO-001061,LG-001061,26.224551,78.554014,Uttar Pradesh,Etah,Fatehpur (Etah),Etah Infrastructure Site 1061
GEO-001062,LG-001062,9.670182,79.105422,Tamil Nadu,Madurai,Govindpur (Madurai),Madurai Infrastructure Site 1062
GEO-001063,LG-001063,18.228523,77.954376,Telangana,Medak,Gopalpur (Medak),Medak Infrastructure Site 1063
GEO-001064,LG-001064,29.12329,83.270736,Uttar Pradesh,Deoria,Haripur (Deoria),Deoria Infrastructure Site 1064
GEO-001065,LG-001065,29.759785,81.088903,Uttar Pradesh,Mathura,Chandpur (Mathura),Mathura Infrastructure Site 1065
GEO-001066,LG-001066,23.686675,77.775168,Madhya Pradesh,Harda,Chandpur (Harda),Harda Infrastructure Site 1066
GEO-001067,LG-001067,22.466302,76.260572,Madhya Pradesh,Rewa,Bhavanipur (Rewa),Rewa Infrastructure Site 1067
GEO-001068,LG-001068,26.381005,86.118898,Bihar,Bhojpur,Rampur (Bhojpur),Bhojpur Infrastructure Site 1068
GEO-001069,LG-001069,27.179082,71.869626,Rajasthan,Karauli,Gopalpur (Karauli),Karauli Infrastructure Site 1069
GEO-001070,LG-001070,29.461397,94.20948,Arunachal Pradesh,Shi Yomi,Bhavanipur (Shi Yomi),Shi Yomi Infrastructure Site 1070
GEO-001071,LG-001071,24.014648,93.696478,Manipur,Noney,Rampur (Noney),Noney Infrastructure Site 1071
GEO-001072,LG-001072,24.020396,73.266256,Rajasthan,Barmer,Nandpur (Barmer),Barmer Infrastructure Site 1072
GEO-001073,LG-001073,17.808955,74.410266,Karnataka,Vijayanagara,Rampur (Vijayanagara),Vijayanagara Infrastructure Site 1073
GEO-001074,LG-001074,27.069675,75.243062,Rajasthan,Sawai Madhopur,Bhavanipur (Sawai Madhopur),Sawai Madhopur Infrastructure Site 1074
GEO-001075,LG-001075,26.698627,91.62532,Arunachal Pradesh,Longding,Rampur (Longding),Longding Infrastructure Site 1075
GEO-001076,LG-001076,28.177089,92.509572,Arunachal Pradesh,Tawang,Rampur (Tawang),Tawang Infrastructure Site 1076
GEO-001077,LG-001077,29.360679,80.436641,Uttar Pradesh,Gonda,Bhavanipur (Gonda),Gonda Infrastructure Site 1077
GEO-001078,LG-001078,21.492853,75.468027,Madhya Pradesh,Narsinghpur,Shivpur (Narsinghpur),Narsinghpur Infrastructure Site 1078
GEO-001079,LG-001079,27.356302,84.206888,Bihar,Samastipur,Rampur (Samastipur),Samastipur Infrastructure Site 1079
GEO-001080,LG-001080,30.136417,74.662831,Punjab,Hoshiarpur,Govindpur (Hoshiarpur),Hoshiarpur Infrastructure Site 1080
GEO-001081,LG-001081,27.135074,78.750281,Uttar Pradesh,Bareilly,Devpur (Bareilly),Bareilly Infrastructure Site 1081
GEO-001082,LG-001082,22.161076,69.26156,Gujarat,Valsad,Nandpur (Valsad),Valsad Infrastructure Site 1082
GEO-001083,LG-001083,27.322522,73.158554,Rajasthan,Phalodi,Fatehpur (Phalodi),Phalodi Infrastructure Site 1083
GEO-001084,LG-001084,25.955675,93.644753,Assam,West Karbi Anglong,Govindpur (West Karbi Anglong),West Karbi Anglong Infrastructure Site 1084
GEO-001085,LG-001085,25.28603,93.891708,Assam,Charaideo,Kishanpur (Charaideo),Charaideo Infrastructure Site 1085
GEO-001086,LG-001086,32.205206,74.103646,Punjab,Shahid Bhagat Singh Nagar,Gopalpur (Shahid Bhagat Singh Nagar),Shahid Bhagat Singh Nagar Infrastructure Site 1086
GEO-001087,LG-001087,27.560672,72.461527,Rajasthan,Baran,Gopalpur (Baran),Baran Infrastructure Site 1087
GEO-001088,LG-001088,11.709297,77.153454,Tamil Nadu,Cuddalore,Rampur (Cuddalore),Cuddalore Infrastructure Site 1088
GEO-001089,LG-001089,27.059197,79.772064,Uttar Pradesh,Agra,Anandpur (Agra),Agra Infrastructure Site 1089
GEO-001090,LG-001090,23.276407,87.875405,West Bengal,Murshidabad,Shivpur (Murshidabad),Murshidabad Infrastructure Site 1090
GEO-001091,LG-001091,32.032062,74.818418,Punjab,Amritsar,Shivpur (Amritsar),Amritsar Infrastructure Site 1091
GEO-001092,LG-001092,26.14513,74.515754,Madhya Pradesh,Damoh,Fatehpur (Damoh),Damoh Infrastructure Site 1092
GEO-001093,LG-001093,28.206469,77.506926,Uttar Pradesh,Deoria,Bhavanipur (Deoria),Deoria Infrastructure Site 1093
GEO-001094,LG-001094,12.336044,78.214687,Karnataka,Hassan,Nandpur (Hassan),Hassan Infrastructure Site 1094
GEO-001095,LG-001095,20.8185,75.203605,Maharashtra,Nagpur,Gopalpur (Nagpur),Nagpur Infrastructure Site 1095
GEO-001096,LG-001096,26.559732,94.038498,Assam,Sivasagar,Madhavpur (Sivasagar),Sivasagar Infrastructure Site 1096
GEO-001097,LG-001097,27.271624,92.510098,Arunachal Pradesh,East Siang,Chandpur (East Siang),East Siang Infrastructure Site 1097
GEO-001098,LG-001098,28.788452,80.929252,Uttarakhand,Nainital,Rampur (Nainital),Nainital Infrastructure Site 1098
GEO-001099,LG-001099,30.181979,79.989844,Uttar Pradesh,Hardoi,Govindpur (Hardoi),Hardoi Infrastructure Site 1099
GEO-001100,LG-001100,17.726949,78.12563,Telangana,Khammam,Sultanpur (Khammam),Khammam Infrastructure Site 1100
GEO-001101,LG-001101,23.872997,81.839879,Madhya Pradesh,Mauganj,Haripur (Mauganj),Mauganj Infrastructure Site 1101
GEO-001102,LG-001102,22.608864,81.903233,Chhattisgarh,Sukma,Nandpur (Sukma),Sukma Infrastructure Site 1102
GEO-001103,LG-001103,18.366366,82.816023,Chhattisgarh,Kanker,Kalyanpur (Kanker),Kanker Infrastructure Site 1103
GEO-001104,LG-001104,22.370945,86.408366,Jharkhand,Palamu,Govindpur (Palamu),Palamu Infrastructure Site 1104
GEO-001105,LG-001105,30.18656,74.653867,Rajasthan,Bundi,Haripur (Bundi),Bundi Infrastructure Site 1105
GEO-001106,LG-001106,17.318297,78.160517,Telangana,Sangareddy,Anandpur (Sangareddy),Sangareddy Infrastructure Site 1106
GEO-001107,LG-001107,8.852449,78.05285,Tamil Nadu,Ranipet,Devpur (Ranipet),Ranipet Infrastructure Site 1107
GEO-001108,LG-001108,11.920262,77.340564,Karnataka,Raichur,Devpur (Raichur),Raichur Infrastructure Site 1108
GEO-001109,LG-001109,27.313307,77.153273,Uttar Pradesh,Unnao,Nandpur (Unnao),Unnao Infrastructure Site 1109
GEO-001110,LG-001110,28.929549,83.464612,Uttar Pradesh,Amroha,Govindpur (Amroha),Amroha Infrastructure Site 1110
GEO-001111,LG-001111,25.549639,71.831859,Rajasthan,Churu,Fatehpur (Churu),Churu Infrastructure Site 1111
GEO-001112,LG-001112,24.44105,73.419081,Rajasthan,Dudu,Kishanpur (Dudu),Dudu Infrastructure Site 1112
GEO-001113,LG-001113,17.350448,72.87492,Maharashtra,Beed,Govindpur (Beed),Beed Infrastructure Site 1113
GEO-001114,LG-001114,23.530409,87.404866,Jharkhand,Latehar,Chandpur (Latehar),Latehar Infrastructure Site 1114
GEO-001115,LG-001115,24.066533,80.627796,Madhya Pradesh,Mandsaur,Shivpur (Mandsaur),Mandsaur Infrastructure Site 1115
GEO-001116,LG-001116,24.78175,80.554227,Uttar Pradesh,Ballia,Rampur (Ballia),Ballia Infrastructure Site 1116
GEO-001117,LG-001117,15.957362,84.419366,Andhra Pradesh,Srikakulam,Haripur (Srikakulam),Srikakulam Infrastructure Site 1117
GEO-001118,LG-001118,25.379469,84.7114,Bihar,Muzaffarpur,Bhavanipur (Muzaffarpur),Muzaffarpur Infrastructure Site 1118
GEO-001119,LG-001119,24.671832,92.980706,Assam,Baksa,Madhavpur (Baksa),Baksa Infrastructure Site 1119
GEO-001120,LG-001120,26.552093,95.717152,Arunachal Pradesh,West Kameng,Kishanpur (West Kameng),West Kameng Infrastructure Site 1120
GEO-001121,LG-001121,24.3075,82.151318,Uttar Pradesh,Kanpur Dehat,Bhavanipur (Kanpur Dehat),Kanpur Dehat Infrastructure Site 1121
GEO-001122,LG-001122,19.27495,80.34686,Telangana,Medchal-Malkajgiri,Kalyanpur (Medchal-Malkajgiri),Medchal-Malkajgiri Infrastructure Site 1122
GEO-001123,LG-001123,22.288735,92.828441,Mizoram,Khawzawl,Devpur (Khawzawl),Khawzawl Infrastructure Site 1123
GEO-001124,LG-001124,26.533269,87.086391,Bihar,Darbhanga,Shivpur (Darbhanga),Darbhanga Infrastructure Site 1124
GEO-001125,LG-001125,22.18728,83.399912,Odisha,Cuttack,Devpur (Cuttack),Cuttack Infrastructure Site 1125
GEO-001126,LG-001126,22.965848,93.289641,Mizoram,Champhai,Nandpur (Champhai),Champhai Infrastructure Site 1126
GEO-001127,LG-001127,21.165128,82.885912,Chhattisgarh,Sukma,Kalyanpur (Sukma),Sukma Infrastructure Site 1127
GEO-001128,LG-001128,16.911339,74.758167,Maharashtra,Kolhapur,Sultanpur (Kolhapur),Kolhapur Infrastructure Site 1128
GEO-001129,LG-001129,21.560498,79.924899,Madhya Pradesh,Singrauli,Devpur (Singrauli),Singrauli Infrastructure Site 1129
GEO-001130,LG-001130,29.706663,76.871596,Rajasthan,Kekri,Chandpur (Kekri),Kekri Infrastructure Site 1130
GEO-001131,LG-001131,13.092158,79.879948,Tamil Nadu,Chennai,Anandpur (Chennai),Chennai Infrastructure Site 1131
GEO-001132,LG-001132,26.825432,91.608116,Assam,Baksa,Rampur (Baksa),Baksa Infrastructure Site 1132
GEO-001133,LG-001133,26.48685,78.565294,Madhya Pradesh,Ratlam,Sultanpur (Ratlam),Ratlam Infrastructure Site 1133
GEO-001134,LG-001134,24.807345,71.903913,Rajasthan,Salumbar,Nandpur (Salumbar),Salumbar Infrastructure Site 1134
GEO-001135,LG-001135,21.512609,86.943043,Odisha,Kendujhar,Shivpur (Kendujhar),Kendujhar Infrastructure Site 1135
GEO-001136,LG-001136,27.232962,84.129452,Uttar Pradesh,Kanpur Nagar,Bhavanipur (Kanpur Nagar),Kanpur Nagar Infrastructure Site 1136
GEO-001137,LG-001137,8.456999,79.486677,Tamil Nadu,Pudukkottai,Haripur (Pudukkottai),Pudukkottai Infrastructure Site 1137
GEO-001138,LG-001138,18.029524,81.134348,Chhattisgarh,Mohla-Manpur-Ambagarh Chowki,Govindpur (Mohla-Manpur-Ambagarh Chowki),Mohla-Manpur-Ambagarh Chowki Infrastructure Site 1138
GEO-001139,LG-001139,24.878217,90.664037,Assam,Karimganj,Nandpur (Karimganj),Karimganj Infrastructure Site 1139
GEO-001140,LG-001140,8.667605,77.51741,Tamil Nadu,Kallakurichi,Kalyanpur (Kallakurichi),Kallakurichi Infrastructure Site 1140
GEO-001141,LG-001141,28.38804,97.04153,Arunachal Pradesh,Kra Daadi,Fatehpur (Kra Daadi),Kra Daadi Infrastructure Site 1141
GEO-001142,LG-001142,24.672169,69.850175,Rajasthan,Pratapgarh,Kalyanpur (Pratapgarh),Pratapgarh Infrastructure Site 1142
GEO-001143,LG-001143,28.226881,83.900514,Uttar Pradesh,Shravasti,Haripur (Shravasti),Shravasti Infrastructure Site 1143
GEO-001144,LG-001144,27.778864,71.931813,Rajasthan,Jodhpur,Rampur (Jodhpur),Jodhpur Infrastructure Site 1144
GEO-001145,LG-001145,21.134046,77.470916,Madhya Pradesh,Shajapur,Kalyanpur (Shajapur),Shajapur Infrastructure Site 1145
GEO-001146,LG-001146,12.348313,77.442663,Tamil Nadu,Kallakurichi,Kalyanpur (Kallakurichi),Kallakurichi Infrastructure Site 1146
GEO-001147,LG-001147,18.095175,72.937479,Maharashtra,Wardha,Shivpur (Wardha),Wardha Infrastructure Site 1147
GEO-001148,LG-001148,27.077047,78.120139,Rajasthan,Bhilwara,Rampur (Bhilwara),Bhilwara Infrastructure Site 1148
GEO-001149,LG-001149,28.088616,82.574264,Uttar Pradesh,Siddharthnagar,Gopalpur (Siddharthnagar),Siddharthnagar Infrastructure Site 1149
GEO-001150,LG-001150,25.160208,80.768437,Madhya Pradesh,Shahdol,Kishanpur (Shahdol),Shahdol Infrastructure Site 1150
GEO-001151,LG-001151,29.720766,80.975866,Uttarakhand,Chamoli,Shivpur (Chamoli),Chamoli Infrastructure Site 1151
GEO-001152,LG-001152,27.444625,83.686899,Uttar Pradesh,Muzaffarnagar,Gopalpur (Muzaffarnagar),Muzaffarnagar Infrastructure Site 1152
GEO-001153,LG-001153,23.285569,74.253995,Gujarat,Junagadh,Haripur (Junagadh),Junagadh Infrastructure Site 1153
GEO-001154,LG-001154,27.026527,92.352802,Assam,Karbi Anglong,Shivpur (Karbi Anglong),Karbi Anglong Infrastructure Site 1154
GEO-001155,LG-001155,26.727072,84.707322,Bihar,Gopalganj,Sultanpur (Gopalganj),Gopalganj Infrastructure Site 1155
GEO-001156,LG-001156,16.803084,79.264981,Andhra Pradesh,West Godavari,Devpur (West Godavari),West Godavari Infrastructure Site 1156
GEO-001157,LG-001157,26.864904,85.920097,Bihar,Bhojpur,Kalyanpur (Bhojpur),Bhojpur Infrastructure Site 1157
GEO-001158,LG-001158,10.516619,80.002141,Tamil Nadu,Virudhunagar,Devpur (Virudhunagar),Virudhunagar Infrastructure Site 1158
GEO-001159,LG-001159,25.242838,93.72432,Assam,Kokrajhar,Nandpur (Kokrajhar),Kokrajhar Infrastructure Site 1159
GEO-001160,LG-001160,23.46661,74.353868,Madhya Pradesh,Chhindwara,Haripur (Chhindwara),Chhindwara Infrastructure Site 1160
GEO-001161,LG-001161,27.894128,77.461074,Uttar Pradesh,Jaunpur,Gopalpur (Jaunpur),Jaunpur Infrastructure Site 1161
GEO-001162,LG-001162,29.379797,94.198416,Arunachal Pradesh,Dibang Valley,Anandpur (Dibang Valley),Dibang Valley Infrastructure Site 1162
GEO-001163,LG-001163,26.674634,79.501017,Uttar Pradesh,Gautam Buddha Nagar,Devpur (Gautam Buddha Nagar),Gautam Buddha Nagar Infrastructure Site 1163
GEO-001164,LG-001164,15.12112,74.408738,Karnataka,Shivamogga,Shivpur (Shivamogga),Shivamogga Infrastructure Site 1164
GEO-001165,LG-001165,27.399191,86.80729,Bihar,Nalanda,Anandpur (Nalanda),Nalanda Infrastructure Site 1165
GEO-001166,LG-001166,15.924377,78.739973,Telangana,Khammam,Gopalpur (Khammam),Khammam Infrastructure Site 1166
GEO-001167,LG-001167,27.079392,74.344928,Rajasthan,Shahpura,Kalyanpur (Shahpura),Shahpura Infrastructure Site 1167
GEO-001168,LG-001168,26.959157,82.334239,Uttar Pradesh,Lucknow,Gopalpur (Lucknow),Lucknow Infrastructure Site 1168
GEO-001169,LG-001169,24.829909,77.912036,Uttar Pradesh,Amethi,Kalyanpur (Amethi),Amethi Infrastructure Site 1169
GEO-001170,LG-001170,26.976902,82.782763,Uttar Pradesh,Farrukhabad,Govindpur (Farrukhabad),Farrukhabad Infrastructure Site 1170
GEO-001171,LG-001171,15.759323,77.472113,Karnataka,Shivamogga,Fatehpur (Shivamogga),Shivamogga Infrastructure Site 1171
GEO-001172,LG-001172,22.131547,70.392344,Gujarat,Ahmedabad,Madhavpur (Ahmedabad),Ahmedabad Infrastructure Site 1172
GEO-001173,LG-001173,28.084408,78.730395,Uttar Pradesh,Baghpat,Fatehpur (Baghpat),Baghpat Infrastructure Site 1173
GEO-001174,LG-001174,25.57573,80.227762,Uttar Pradesh,Fatehpur,Rampur (Fatehpur),Fatehpur Infrastructure Site 1174
GEO-001175,LG-001175,32.747554,74.405991,Jammu and Kashmir,Ganderbal,Madhavpur (Ganderbal),Ganderbal Infrastructure Site 1175
GEO-001176,LG-001176,22.565814,77.877195,Madhya Pradesh,Pandhurna,Fatehpur (Pandhurna),Pandhurna Infrastructure Site 1176
GEO-001177,LG-001177,21.711431,78.691457,Madhya Pradesh,Rajgarh,Govindpur (Rajgarh),Rajgarh Infrastructure Site 1177
GEO-001178,LG-001178,27.940769,81.761193,Uttar Pradesh,Bhadohi,Devpur (Bhadohi),Bhadohi Infrastructure Site 1178
GEO-001179,LG-001179,24.898041,81.964551,Madhya Pradesh,Indore,Rampur (Indore),Indore Infrastructure Site 1179
GEO-001180,LG-001180,30.00951,80.971258,Uttar Pradesh,Sant Kabir Nagar,Kishanpur (Sant Kabir Nagar),Sant Kabir Nagar Infrastructure Site 1180
GEO-001181,LG-001181,27.898742,84.089125,Uttar Pradesh,Kanpur Nagar,Haripur (Kanpur Nagar),Kanpur Nagar Infrastructure Site 1181
GEO-001182,LG-001182,20.093685,73.956139,Maharashtra,Gondia,Devpur (Gondia),Gondia Infrastructure Site 1182
GEO-001183,LG-001183,29.402144,79.512653,Uttar Pradesh,Baghpat,Devpur (Baghpat),Baghpat Infrastructure Site 1183
GEO-001184,LG-001184,26.541176,80.379725,Uttar Pradesh,Bahraich,Haripur (Bahraich),Bahraich Infrastructure Site 1184
GEO-001185,LG-001185,27.053265,87.974243,Bihar,Jamui,Madhavpur (Jamui),Jamui Infrastructure Site 1185
GEO-001186,LG-001186,29.300675,81.217202,Uttar Pradesh,Moradabad,Haripur (Moradabad),Moradabad Infrastructure Site 1186
GEO-001187,LG-001187,18.098491,87.477979,Odisha,Koraput,Chandpur (Koraput),Koraput Infrastructure Site 1187
GEO-001188,LG-001188,29.833177,77.297285,Uttar Pradesh,Gorakhpur,Madhavpur (Gorakhpur),Gorakhpur Infrastructure Site 1188
GEO-001189,LG-001189,22.903133,82.729929,Madhya Pradesh,Chhindwara,Sultanpur (Chhindwara),Chhindwara Infrastructure Site 1189
GEO-001190,LG-001190,25.531096,77.778164,Uttar Pradesh,Meerut,Haripur (Meerut),Meerut Infrastructure Site 1190
GEO-001191,LG-001191,25.696267,80.175329,Madhya Pradesh,Shajapur,Nandpur (Shajapur),Shajapur Infrastructure Site 1191
GEO-001192,LG-001192,13.517796,80.555369,Andhra Pradesh,Palnadu,Chandpur (Palnadu),Palnadu Infrastructure Site 1192
GEO-001193,LG-001193,27.375556,81.072429,Uttar Pradesh,Muzaffarnagar,Sultanpur (Muzaffarnagar),Muzaffarnagar Infrastructure Site 1193
GEO-001194,LG-001194,24.553239,85.334183,Bihar,Begusarai,Shivpur (Begusarai),Begusarai Infrastructure Site 1194
GEO-001195,LG-001195,25.702588,74.500188,Madhya Pradesh,Chhindwara,Bhavanipur (Chhindwara),Chhindwara Infrastructure Site 1195
GEO-001196,LG-001196,30.1435,83.806135,Uttar Pradesh,Sonbhadra,Devpur (Sonbhadra),Sonbhadra Infrastructure Site 1196
GEO-001197,LG-001197,27.878801,80.461407,Uttar Pradesh,Sonbhadra,Madhavpur (Sonbhadra),Sonbhadra Infrastructure Site 1197
GEO-001198,LG-001198,23.437397,75.242162,Rajasthan,Jhunjhunu,Govindpur (Jhunjhunu),Jhunjhunu Infrastructure Site 1198
GEO-001199,LG-001199,10.472338,76.938911,Tamil Nadu,Ariyalur,Devpur (Ariyalur),Ariyalur Infrastructure Site 1199
GEO-001200,LG-001200,19.6621,77.677773,Maharashtra,Raigad,Bhavanipur (Raigad),Raigad Infrastructure Site 1200
