doc_id,project_id,document_type,submitted_flag,verified_flag,issue_flag,submission_date,verification_date,doc_status
DOC-0001516,LG-000149,Survey Record,0,0,1,,,Pending
DOC-0001517,LG-000149,Compensation Document,1,1,1,2020-02-23,2020-04-02,Verified
DOC-0001518,LG-000149,Ownership Proof,1,1,0,2020-02-24,2020-03-22,Verified
DOC-0001519,LG-000150,Land Record,1,1,0,2018-08-22,2018-09-10,Verified
DOC-0001520,LG-000150,Survey Record,1,1,0,2018-09-02,2018-10-09,Verified
DOC-0001521,LG-000150,Identity Document,0,0,0,,,Pending
DOC-0001522,LG-000150,Compensation Document,1,1,0,2018-09-19,2018-09-29,Verified
DOC-0001523,LG-000150,Compensation Document,1,1,0,2018-08-14,2018-09-05,Verified
DOC-0001524,LG-000150,Land Record,1,0,0,2018-09-22,,Submitted
DOC-0001525,LG-000150,Ownership Proof,1,1,0,2018-09-15,2018-09-29,Verified
DOC-0001526,LG-000150,Identity Document,1,1,0,2018-09-04,2018-09-29,Verified
DOC-0001527,LG-000151,Land Record,1,1,1,2020-11-16,2020-12-09,Verified
DOC-0001528,LG-000151,Ownership Proof,1,1,0,2020-10-23,2020-11-25,Verified
DOC-0001529,LG-000151,Ownership Proof,0,0,0,,,Pending
DOC-0001530,LG-000151,Identity Document,1,1,0,2020-10-05,2020-10-22,Verified
DOC-0001531,LG-000151,Ownership Proof,1,0,0,2020-11-20,,Submitted
DOC-0001532,LG-000151,Compensation Document,1,1,0,2020-10-28,2020-11-10,Verified
DOC-0001533,LG-000151,Survey Record,1,1,0,2020-10-20,2020-11-28,Verified
DOC-0001534,LG-000151,Identity Document,1,0,0,2020-10-08,,Submitted
DOC-0001535,LG-000152,Ownership Proof,1,0,1,2023-09-14,,Submitted
DOC-0001536,LG-000152,Ownership Proof,1,1,1,2023-10-24,2023-11-28,Verified
DOC-0001537,LG-000152,Survey Record,1,1,0,2023-10-17,2023-11-17,Verified
DOC-0001538,LG-000152,Compensation Document,1,1,1,2023-10-15,2023-10-30,Verified
DOC-0001539,LG-000152,Survey Record,1,1,1,2023-09-05,2023-10-07,Verified
DOC-0001540,LG-000152,Survey Record,1,0,1,2023-10-06,,Submitted
DOC-0001541,LG-000152,Survey Record,0,0,0,,,Pending
DOC-0001542,LG-000152,Identity Document,1,1,1,2023-09-16,2023-10-24,Verified
DOC-0001543,LG-000152,Survey Record,1,1,1,2023-10-11,2023-11-13,Verified
DOC-0001544,LG-000153,Compensation Document,1,0,0,2024-02-28,,Submitted
DOC-0001545,LG-000153,Identity Document,1,1,0,2024-03-08,2024-04-06,Verified
DOC-0001546,LG-000153,Ownership Proof,1,1,0,2024-03-01,2024-03-15,Verified
DOC-0001547,LG-000153,Ownership Proof,1,1,0,2024-03-20,2024-04-20,Verified
DOC-0001548,LG-000153,Survey Record,1,1,0,2024-04-01,2024-05-09,Verified
DOC-0001549,LG-000153,Identity Document,1,1,0,2024-02-29,2024-03-25,Verified
DOC-0001550,LG-000154,Identity Document,1,0,1,2022-03-01,,Submitted
DOC-0001551,LG-000154,Compensation Document,1,1,1,2022-02-26,2022-03-21,Verified
DOC-0001552,LG-000154,Ownership Proof,1,1,1,2022-02-17,2022-03-08,Verified
DOC-0001553,LG-000154,Survey Record,1,1,1,2022-03-19,2022-04-01,Verified
DOC-0001554,LG-000154,Land Record,0,0,1,,,Pending
DOC-0001555,LG-000154,Land Record,1,1,1,2022-03-15,2022-04-14,Verified
DOC-0001556,LG-000154,Survey Record,0,0,1,,,Pending
DOC-0001557,LG-000154,Ownership Proof,1,1,0,2022-03-29,2022-05-07,Verified
DOC-0001558,LG-000154,Land Record,1,1,0,2022-03-13,2022-04-15,Verified
DOC-0001559,LG-000154,Land Record,1,1,0,2022-03-16,2022-04-20,Verified
DOC-0001560,LG-000155,Compensation Document,1,1,0,2023-02-15,2023-02-28,Verified
DOC-0001561,LG-000155,Land Record,1,0,0,2023-02-18,,Submitted
DOC-0001562,LG-000155,Land Record,1,0,0,2023-02-16,,Submitted
DOC-0001563,LG-000155,Survey Record,1,1,0,2023-01-19,2023-02-21,Verified
DOC-0001564,LG-000155,Ownership Proof,1,1,0,2023-02-24,2023-03-12,Verified
DOC-0001565,LG-000155,Ownership Proof,1,0,0,2023-02-10,,Submitted
DOC-0001566,LG-000155,Identity Document,1,1,0,2023-02-08,2023-02-26,Verified
DOC-0001567,LG-000155,Ownership Proof,1,1,0,2023-01-04,2023-02-01,Verified
DOC-0001568,LG-000155,Identity Document,1,0,0,2023-01-05,,Submitted
DOC-0001569,LG-000155,Identity Document,1,1,0,2023-02-22,2023-03-05,Verified
DOC-0001570,LG-000156,Survey Record,1,0,1,2021-11-03,,Submitted
DOC-0001571,LG-000156,Compensation Document,1,1,0,2021-09-23,2021-10-16,Verified
DOC-0001572,LG-000156,Survey Record,1,0,1,2021-09-20,,Submitted
DOC-0001573,LG-000156,Ownership Proof,1,1,0,2021-10-25,2021-11-07,Verified
DOC-0001574,LG-000156,Ownership Proof,1,1,0,2021-10-03,2021-11-08,Verified
DOC-0001575,LG-000156,Identity Document,1,0,0,2021-10-06,,Submitted
DOC-0001576,LG-000156,Survey Record,1,0,0,2021-10-02,,Submitted
DOC-0001577,LG-000156,Identity Document,1,1,0,2021-10-19,2021-11-03,Verified
DOC-0001578,LG-000157,Survey Record,1,0,0,2024-10-26,,Submitted
DOC-0001579,LG-000157,Ownership Proof,1,0,0,2024-11-24,,Submitted
DOC-0001580,LG-000157,Survey Record,1,0,0,2024-11-16,,Submitted
DOC-0001581,LG-000157,Ownership Proof,1,0,0,2024-12-01,,Submitted
DOC-0001582,LG-000157,Survey Record,1,1,0,2024-11-09,2024-12-09,Verified
DOC-0001583,LG-000157,Survey Record,1,1,1,2024-11-28,2024-12-30,Verified
DOC-0001584,LG-000157,Survey Record,1,1,0,2024-11-22,2024-12-24,Verified
DOC-0001585,LG-000157,Identity Document,1,0,1,2024-11-21,,Submitted
DOC-0001586,LG-000157,Compensation Document,1,1,0,2024-12-07,2024-12-25,Verified
DOC-0001587,LG-000157,Ownership Proof,1,1,0,2024-12-12,2025-01-07,Verified
DOC-0001588,LG-000157,Identity Document,1,0,0,2024-10-22,,Submitted
DOC-0001589,LG-000157,Land Record,1,1,0,2024-10-26,2024-11-05,Verified
DOC-0001590,LG-000157,Compensation Document,1,1,0,2024-11-02,2024-12-01,Verified
DOC-0001591,LG-000157,Ownership Proof,1,1,0,2024-12-01,2024-12-19,Verified
DOC-0001592,LG-000158,Compensation Document,1,1,0,2019-09-21,2019-10-16,Verified
DOC-0001593,LG-000158,Compensation Document,1,1,0,2019-10-03,2019-11-10,Verified
DOC-0001594,LG-000158,Land Record,1,1,0,2019-09-14,2019-10-18,Verified
DOC-0001595,LG-000158,Land Record,1,1,1,2019-09-25,2019-10-21,Verified
DOC-0001596,LG-000158,Land Record,1,1,0,2019-10-20,2019-11-21,Verified
DOC-0001597,LG-000158,Compensation Document,1,0,0,2019-10-05,,Submitted
DOC-0001598,LG-000159,Compensation Document,1,1,0,2020-03-13,2020-04-21,Verified
DOC-0001599,LG-000159,Land Record,1,1,0,2020-04-15,2020-05-25,Verified
DOC-0001600,LG-000159,Survey Record,1,1,0,2020-03-13,2020-04-07,Verified
DOC-0001601,LG-000159,Ownership Proof,1,1,0,2020-03-09,2020-04-15,Verified
DOC-0001602,LG-000159,Survey Record,1,1,0,2020-03-02,2020-03-14,Verified
DOC-0001603,LG-000159,Land Record,1,1,0,2020-03-01,2020-03-19,Verified
DOC-0001604,LG-000159,Identity Document,1,1,0,2020-03-15,2020-04-18,Verified
DOC-0001605,LG-000159,Land Record,1,1,0,2020-04-16,2020-05-21,Verified
DOC-0001606,LG-000159,Compensation Document,1,1,0,2020-03-17,2020-03-28,Verified
DOC-0001607,LG-000159,Land Record,1,1,0,2020-04-16,2020-05-02,Verified
DOC-0001608,LG-000159,Land Record,1,1,0,2020-03-27,2020-04-23,Verified
DOC-0001609,LG-000159,Land Record,1,0,0,2020-04-05,,Submitted
DOC-0001610,LG-000159,Compensation Document,1,1,0,2020-03-12,2020-04-03,Verified
DOC-0001611,LG-000160,Ownership Proof,1,1,0,2023-09-29,2023-10-22,Verified
DOC-0001612,LG-000160,Ownership Proof,1,1,0,2023-09-09,2023-10-12,Verified
DOC-0001613,LG-000160,Ownership Proof,1,1,0,2023-09-14,2023-09-28,Verified
DOC-0001614,LG-000160,Identity Document,1,1,1,2023-09-22,2023-10-04,Verified
DOC-0001615,LG-000160,Ownership Proof,1,1,0,2023-08-16,2023-09-06,Verified
DOC-0001616,LG-000160,Ownership Proof,1,1,0,2023-08-12,2023-09-15,Verified
DOC-0001617,LG-000160,Identity Document,1,1,0,2023-10-05,2023-10-24,Verified
DOC-0001618,LG-000160,Compensation Document,1,1,0,2023-09-24,2023-10-21,Verified
DOC-0001619,LG-000160,Identity Document,1,1,0,2023-08-16,2023-09-02,Verified
DOC-0001620,LG-000160,Survey Record,1,1,0,2023-09-13,2023-09-23,Verified
DOC-0001621,LG-000160,Land Record,1,0,1,2023-09-15,,Submitted
DOC-0001622,LG-000160,Compensation Document,1,1,0,2023-09-29,2023-10-16,Verified
DOC-0001623,LG-000160,Ownership Proof,1,1,0,2023-09-27,2023-10-18,Verified
DOC-0001624,LG-000160,Survey Record,1,1,0,2023-08-28,2023-10-02,Verified
DOC-0001625,LG-000161,Survey Record,1,1,0,2022-09-25,2022-10-20,Verified
DOC-0001626,LG-000161,Survey Record,0,0,1,,,Pending
DOC-0001627,LG-000161,Compensation Document,1,1,0,2022-10-10,2022-10-27,Verified
DOC-0001628,LG-000161,Ownership Proof,0,0,1,,,Pending
DOC-0001629,LG-000161,Ownership Proof,1,1,1,2022-10-25,2022-11-12,Verified
DOC-0001630,LG-000161,Land Record,1,0,0,2022-10-27,,Submitted
DOC-0001631,LG-000161,Identity Document,1,0,1,2022-10-01,,Submitted
DOC-0001632,LG-000161,Survey Record,0,0,0,,,Pending
DOC-0001633,LG-000161,Identity Document,0,0,1,,,Pending
DOC-0001634,LG-000161,Land Record,1,1,0,2022-10-18,2022-10-28,Verified
DOC-0001635,LG-000161,Survey Record,1,0,1,2022-10-18,,Submitted
DOC-0001636,LG-000161,Survey Record,1,1,1,2022-10-13,2022-11-04,Verified
DOC-0001637,LG-000161,Compensation Document,1,0,1,2022-11-12,,Submitted
DOC-0001638,LG-000161,Land Record,0,0,0,,,Pending
DOC-0001639,LG-000162,Compensation Document,1,1,0,2024-07-09,2024-08-06,Verified
DOC-0001640,LG-000162,Compensation Document,0,0,0,,,Pending
DOC-0001641,LG-000162,Survey Record,1,1,0,2024-05-19,2024-06-25,Verified
DOC-0001642,LG-000162,Compensation Document,1,1,0,2024-05-17,2024-06-19,Verified
DOC-0001643,LG-000162,Survey Record,1,0,0,2024-06-19,,Submitted
DOC-0001644,LG-000162,Identity Document,0,0,0,,,Pending
DOC-0001645,LG-000162,Land Record,1,1,0,2024-06-30,2024-08-06,Verified
DOC-0001646,LG-000162,Identity Document,1,1,0,2024-06-07,2024-06-17,Verified
DOC-0001647,LG-000162,Survey Record,1,1,0,2024-06-08,2024-07-03,Verified
DOC-0001648,LG-000162,Land Record,1,1,0,2024-07-01,2024-07-19,Verified
DOC-0001649,LG-000162,Survey Record,1,1,1,2024-05-24,2024-07-01,Verified
DOC-0001650,LG-000162,Survey Record,1,1,0,2024-05-30,2024-06-26,Verified
DOC-0001651,LG-000162,Survey Record,1,1,1,2024-06-06,2024-07-09,Verified
DOC-0001652,LG-000162,Ownership Proof,1,1,0,2024-06-15,2024-07-14,Verified
DOC-0001653,LG-000163,Ownership Proof,1,0,0,2018-10-26,,Submitted
DOC-0001654,LG-000163,Compensation Document,1,1,0,2018-10-18,2018-11-07,Verified
DOC-0001655,LG-000163,Ownership Proof,1,1,0,2018-10-19,2018-11-26,Verified
DOC-0001656,LG-000163,Compensation Document,1,1,0,2018-10-25,2018-12-04,Verified
DOC-0001657,LG-000163,Ownership Proof,1,1,0,2018-10-21,2018-11-10,Verified
DOC-0001658,LG-000163,Ownership Proof,1,1,0,2018-09-23,2018-10-10,Verified
DOC-0001659,LG-000163,Survey Record,0,0,0,,,Pending
DOC-0001660,LG-000163,Identity Document,1,1,0,2018-09-19,2018-10-09,Verified
DOC-0001661,LG-000163,Ownership Proof,1,1,0,2018-11-01,2018-11-16,Verified
DOC-0001662,LG-000163,Land Record,1,1,0,2018-10-19,2018-10-29,Verified
DOC-0001663,LG-000163,Survey Record,1,0,0,2018-09-19,,Submitted
DOC-0001664,LG-000164,Land Record,1,0,0,2021-04-14,,Submitted
DOC-0001665,LG-000164,Survey Record,1,1,1,2021-04-07,2021-05-01,Verified
DOC-0001666,LG-000164,Compensation Document,1,0,0,2021-03-12,,Submitted
DOC-0001667,LG-000164,Ownership Proof,1,1,0,2021-04-29,2021-05-14,Verified
DOC-0001668,LG-000164,Survey Record,1,1,0,2021-03-06,2021-04-04,Verified
DOC-0001669,LG-000164,Ownership Proof,1,1,0,2021-03-15,2021-03-27,Verified
DOC-0001670,LG-000164,Compensation Document,1,1,0,2021-04-27,2021-05-21,Verified
DOC-0001671,LG-000164,Survey Record,1,0,0,2021-03-16,,Submitted
DOC-0001672,LG-000164,Ownership Proof,1,1,0,2021-04-09,2021-05-04,Verified
DOC-0001673,LG-000164,Survey Record,1,0,0,2021-03-31,,Submitted
DOC-0001674,LG-000165,Identity Document,1,1,0,2018-11-18,2018-12-03,Verified
DOC-0001675,LG-000165,Ownership Proof,1,1,1,2018-11-03,2018-12-06,Verified
DOC-0001676,LG-000165,Compensation Document,1,0,0,2018-10-25,,Submitted
DOC-0001677,LG-000165,Survey Record,1,0,0,2018-10-15,,Submitted
DOC-0001678,LG-000165,Ownership Proof,1,1,1,2018-10-03,2018-10-26,Verified
DOC-0001679,LG-000165,Land Record,1,1,1,2018-11-16,2018-12-07,Verified
DOC-0001680,LG-000165,Compensation Document,1,0,0,2018-10-02,,Submitted
DOC-0001681,LG-000165,Ownership Proof,1,1,1,2018-10-29,2018-12-06,Verified
DOC-0001682,LG-000165,Survey Record,1,1,0,2018-10-06,2018-10-22,Verified
DOC-0001683,LG-000165,Identity Document,1,1,0,2018-10-21,2018-11-09,Verified
DOC-0001684,LG-000165,Ownership Proof,1,0,0,2018-10-01,,Submitted
DOC-0001685,LG-000166,Land Record,1,1,0,2019-12-17,2020-01-17,Verified
DOC-0001686,LG-000166,Identity Document,1,0,0,2019-12-18,,Submitted
DOC-0001687,LG-000166,Land Record,1,0,0,2019-12-11,,Submitted
DOC-0001688,LG-000166,Identity Document,1,1,0,2019-11-08,2019-12-16,Verified
DOC-0001689,LG-000166,Identity Document,1,1,1,2019-11-26,2019-12-27,Verified
DOC-0001690,LG-000166,Compensation Document,1,0,0,2019-12-14,,Submitted
DOC-0001691,LG-000166,Ownership Proof,1,0,0,2019-11-23,,Submitted
DOC-0001692,LG-000166,Ownership Proof,1,1,0,2019-11-06,2019-12-16,Verified
DOC-0001693,LG-000166,Identity Document,0,0,0,,,Pending
DOC-0001694,LG-000166,Ownership Proof,1,1,0,2019-11-05,2019-11-25,Verified
DOC-0001695,LG-000166,Land Record,1,1,0,2019-12-01,2019-12-20,Verified
DOC-0001696,LG-000166,Ownership Proof,1,1,0,2019-12-14,2020-01-01,Verified
DOC-0001697,LG-000166,Compensation Document,1,1,0,2019-11-18,2019-12-02,Verified
DOC-0001698,LG-000166,Ownership Proof,1,0,0,2019-11-08,,Submitted
DOC-0001699,LG-000167,Survey Record,1,0,1,2020-07-15,,Submitted
DOC-0001700,LG-000167,Compensation Document,1,1,0,2020-07-03,2020-07-17,Verified
DOC-0001701,LG-000167,Survey Record,1,0,1,2020-07-30,,Submitted
DOC-0001702,LG-000167,Ownership Proof,1,0,1,2020-07-24,,Submitted
DOC-0001703,LG-000167,Compensation Document,1,1,0,2020-06-24,2020-07-21,Verified
DOC-0001704,LG-000167,Survey Record,0,0,0,,,Pending
DOC-0001705,LG-000167,Ownership Proof,1,0,0,2020-07-14,,Submitted
DOC-0001706,LG-000167,Ownership Proof,1,1,0,2020-07-17,2020-07-30,Verified
DOC-0001707,LG-000167,Identity Document,1,1,1,2020-07-13,2020-08-04,Verified
DOC-0001708,LG-000167,Identity Document,1,0,1,2020-07-23,,Submitted
DOC-0001709,LG-000167,Survey Record,1,1,0,2020-07-13,2020-08-05,Verified
DOC-0001710,LG-000168,Identity Document,1,0,1,2019-01-14,,Submitted
DOC-0001711,LG-000168,Identity Document,1,1,1,2019-01-21,2019-02-17,Verified
DOC-0001712,LG-000168,Land Record,1,0,0,2019-01-07,,Submitted
DOC-0001713,LG-000168,Ownership Proof,0,0,0,,,Pending
DOC-0001714,LG-000168,Identity Document,1,1,1,2019-01-01,2019-01-22,Verified
DOC-0001715,LG-000168,Survey Record,1,0,1,2018-12-14,,Submitted
DOC-0001716,LG-000168,Land Record,1,0,1,2019-01-07,,Submitted
DOC-0001717,LG-000168,Survey Record,1,0,1,2018-12-22,,Submitted
DOC-0001718,LG-000168,Ownership Proof,1,1,0,2018-12-01,2019-01-02,Verified
DOC-0001719,LG-000168,Land Record,1,0,1,2019-01-07,,Submitted
DOC-0001720,LG-000168,Land Record,1,1,1,2019-01-08,2019-01-27,Verified
DOC-0001721,LG-000168,Land Record,1,1,1,2018-12-10,2019-01-09,Verified
DOC-0001722,LG-000168,Compensation Document,0,0,1,,,Pending
DOC-0001723,LG-000169,Compensation Document,1,1,0,2021-04-27,2021-05-08,Verified
DOC-0001724,LG-000169,Survey Record,1,0,1,2021-04-24,,Submitted
DOC-0001725,LG-000169,Identity Document,0,0,0,,,Pending
DOC-0001726,LG-000169,Survey Record,1,1,1,2021-03-16,2021-04-22,Verified
DOC-0001727,LG-000169,Identity Document,0,0,0,,,Pending
DOC-0001728,LG-000169,Identity Document,0,0,0,,,Pending
DOC-0001729,LG-000169,Compensation Document,1,0,1,2021-05-05,,Submitted
DOC-0001730,LG-000169,Identity Document,1,1,0,2021-04-07,2021-05-04,Verified
DOC-0001731,LG-000169,Ownership Proof,1,1,1,2021-05-07,2021-05-20,Verified
DOC-0001732,LG-000169,Ownership Proof,1,0,0,2021-04-17,,Submitted
DOC-0001733,LG-000169,Ownership Proof,1,0,1,2021-04-28,,Submitted
DOC-0001734,LG-000169,Survey Record,1,1,0,2021-05-01,2021-05-18,Verified
DOC-0001735,LG-000170,Compensation Document,0,0,0,,,Pending
DOC-0001736,LG-000170,Ownership Proof,1,1,1,2019-11-30,2019-12-24,Verified
DOC-0001737,LG-000170,Compensation Document,1,1,1,2019-10-18,2019-11-27,Verified
DOC-0001738,LG-000170,Ownership Proof,0,0,0,,,Pending
DOC-0001739,LG-000170,Ownership Proof,1,0,1,2019-11-08,,Submitted
DOC-0001740,LG-000170,Land Record,0,0,1,,,Pending
DOC-0001741,LG-000170,Survey Record,0,0,1,,,Pending
DOC-0001742,LG-000170,Survey Record,0,0,0,,,Pending
DOC-0001743,LG-000170,Land Record,1,0,0,2019-11-18,,Submitted
DOC-0001744,LG-000170,Land Record,1,1,0,2019-11-27,2020-01-03,Verified
DOC-0001745,LG-000170,Ownership Proof,1,1,1,2019-10-25,2019-11-06,Verified
DOC-0001746,LG-000170,Survey Record,1,1,0,2019-10-15,2019-11-02,Verified
DOC-0001747,LG-000170,Compensation Document,1,1,1,2019-11-27,2019-12-27,Verified
DOC-0001748,LG-000170,Survey Record,1,1,1,2019-11-19,2019-12-19,Verified
DOC-0001749,LG-000171,Survey Record,1,1,0,2023-03-25,2023-04-07,Verified
DOC-0001750,LG-000171,Land Record,1,1,0,2023-04-15,2023-04-29,Verified
DOC-0001751,LG-000171,Survey Record,1,0,0,2023-03-09,,Submitted
DOC-0001752,LG-000171,Identity Document,1,0,0,2023-03-14,,Submitted
DOC-0001753,LG-000171,Ownership Proof,1,0,0,2023-04-11,,Submitted
DOC-0001754,LG-000171,Identity Document,1,0,0,2023-04-26,,Submitted
DOC-0001755,LG-000171,Identity Document,1,0,0,2023-04-16,,Submitted
DOC-0001756,LG-000171,Land Record,1,1,0,2023-04-26,2023-05-28,Verified
DOC-0001757,LG-000171,Identity Document,1,1,0,2023-03-12,2023-03-22,Verified
DOC-0001758,LG-000171,Ownership Proof,1,1,0,2023-03-22,2023-04-11,Verified
DOC-0001759,LG-000172,Identity Document,1,1,0,2018-10-05,2018-11-08,Verified
DOC-0001760,LG-000172,Land Record,1,1,0,2018-11-11,2018-12-12,Verified
DOC-0001761,LG-000172,Land Record,1,1,0,2018-11-22,2018-12-08,Verified
DOC-0001762,LG-000172,Ownership Proof,1,1,0,2018-11-09,2018-12-16,Verified
DOC-0001763,LG-000172,Compensation Document,1,1,0,2018-11-01,2018-11-18,Verified
DOC-0001764,LG-000172,Identity Document,1,1,1,2018-10-01,2018-10-17,Verified
DOC-0001765,LG-000172,Identity Document,1,1,0,2018-10-21,2018-11-28,Verified
DOC-0001766,LG-000172,Land Record,1,1,0,2018-11-17,2018-12-07,Verified
DOC-0001767,LG-000172,Survey Record,1,0,0,2018-10-29,,Submitted
DOC-0001768,LG-000173,Ownership Proof,1,1,1,2020-09-10,2020-10-15,Verified
DOC-0001769,LG-000173,Compensation Document,1,0,0,2020-08-11,,Submitted
DOC-0001770,LG-000173,Survey Record,1,1,0,2020-08-20,2020-09-20,Verified
DOC-0001771,LG-000173,Survey Record,1,1,0,2020-08-16,2020-08-28,Verified
DOC-0001772,LG-000173,Land Record,1,1,0,2020-09-03,2020-09-21,Verified
DOC-0001773,LG-000173,Compensation Document,1,1,1,2020-07-26,2020-08-06,Verified
DOC-0001774,LG-000173,Compensation Document,0,0,0,,,Pending
DOC-0001775,LG-000173,Identity Document,1,1,1,2020-08-30,2020-09-29,Verified
DOC-0001776,LG-000173,Compensation Document,1,1,0,2020-09-12,2020-10-22,Verified
DOC-0001777,LG-000173,Ownership Proof,1,1,0,2020-07-23,2020-08-06,Verified
DOC-0001778,LG-000173,Land Record,1,1,1,2020-08-10,2020-08-31,Verified
DOC-0001779,LG-000174,Identity Document,1,1,0,2022-08-02,2022-09-08,Verified
DOC-0001780,LG-000174,Land Record,1,0,0,2022-07-15,,Submitted
DOC-0001781,LG-000174,Ownership Proof,1,1,0,2022-07-08,2022-08-04,Verified
DOC-0001782,LG-000174,Survey Record,1,0,0,2022-06-28,,Submitted
DOC-0001783,LG-000174,Identity Document,1,1,1,2022-06-27,2022-08-01,Verified
DOC-0001784,LG-000174,Identity Document,1,1,0,2022-08-05,2022-08-22,Verified
DOC-0001785,LG-000174,Survey Record,1,0,0,2022-08-07,,Submitted
DOC-0001786,LG-000174,Land Record,1,1,0,2022-07-22,2022-08-17,Verified
DOC-0001787,LG-000174,Ownership Proof,0,0,0,,,Pending
DOC-0001788,LG-000174,Compensation Document,1,1,0,2022-08-02,2022-08-18,Verified
DOC-0001789,LG-000174,Land Record,1,0,0,2022-08-04,,Submitted
DOC-0001790,LG-000174,Compensation Document,1,1,0,2022-06-24,2022-07-23,Verified
DOC-0001791,LG-000174,Survey Record,1,1,0,2022-08-07,2022-08-22,Verified
DOC-0001792,LG-000174,Survey Record,1,1,0,2022-08-04,2022-09-03,Verified
DOC-0001793,LG-000175,Compensation Document,1,1,1,2021-06-01,2021-06-26,Verified
DOC-0001794,LG-000175,Ownership Proof,1,1,1,2021-06-15,2021-06-26,Verified
DOC-0001795,LG-000175,Land Record,1,0,0,2021-06-29,,Submitted
DOC-0001796,LG-000175,Compensation Document,0,0,0,,,Pending
DOC-0001797,LG-000175,Survey Record,1,1,1,2021-05-31,2021-06-26,Verified
DOC-0001798,LG-000175,Compensation Document,1,0,0,2021-06-10,,Submitted
DOC-0001799,LG-000175,Land Record,0,0,0,,,Pending
DOC-0001800,LG-000175,Survey Record,1,1,1,2021-05-29,2021-06-08,Verified
DOC-0001801,LG-000175,Land Record,0,0,0,,,Pending
DOC-0001802,LG-000175,Land Record,1,1,0,2021-06-12,2021-07-20,Verified
DOC-0001803,LG-000176,Ownership Proof,1,0,0,2023-11-14,,Submitted
DOC-0001804,LG-000176,Survey Record,1,1,0,2023-11-18,2023-11-30,Verified
DOC-0001805,LG-000176,Land Record,1,1,0,2024-01-01,2024-02-01,Verified
DOC-0001806,LG-000176,Ownership Proof,1,1,0,2023-12-16,2023-12-30,Verified
DOC-0001807,LG-000176,Identity Document,1,1,0,2023-12-19,2024-01-02,Verified
DOC-0001808,LG-000176,Identity Document,1,1,0,2023-12-16,2024-01-24,Verified
DOC-0001809,LG-000176,Ownership Proof,1,1,0,2023-12-05,2024-01-06,Verified
DOC-0001810,LG-000176,Land Record,1,1,0,2023-12-26,2024-01-14,Verified
DOC-0001811,LG-000176,Survey Record,1,1,0,2023-12-21,2024-01-13,Verified
DOC-0001812,LG-000177,Ownership Proof,1,0,0,2024-03-01,,Submitted
DOC-0001813,LG-000177,Compensation Document,1,1,0,2024-02-27,2024-03-28,Verified
DOC-0001814,LG-000177,Ownership Proof,1,1,1,2024-03-05,2024-03-24,Verified
DOC-0001815,LG-000177,Compensation Document,1,1,0,2024-02-28,2024-03-13,Verified
DOC-0001816,LG-000177,Survey Record,1,1,0,2024-02-17,2024-02-28,Verified
DOC-0001817,LG-000177,Compensation Document,0,0,0,,,Pending
DOC-0001818,LG-000177,Land Record,1,1,0,2024-02-19,2024-03-22,Verified
